series_code,category,price_type,adjustment_type,date,sales_value,price_flag,seasonal_adjusted,year,month,quarter
sales621C,General dealers,At current prices,Actual values,2005-07-01,11705.0,Current,False,2005,7,2005Q3
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2005-07-01,2927.0,Current,False,2005,7,2005Q3
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2005-07-01,1746.0,Current,False,2005,7,2005Q3
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2005-07-01,4285.0,Current,False,2005,7,2005Q3
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2005-07-01,2305.0,Current,False,2005,7,2005Q3
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2005-07-01,3099.0,Current,False,2005,7,2005Q3
sales6239,All other retailers,At current prices,Actual values,2005-07-01,4813.0,Current,False,2005,7,2005Q3
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2005-07-01,12418.0,Current,True,2005,7,2005Q3
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2005-07-01,3054.0,Current,True,2005,7,2005Q3
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2005-07-01,1777.0,Current,True,2005,7,2005Q3
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2005-07-01,4425.0,Current,True,2005,7,2005Q3
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2005-07-01,2412.0,Current,True,2005,7,2005Q3
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2005-07-01,3092.0,Current,True,2005,7,2005Q3
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2005-07-01,5007.0,Current,True,2005,7,2005Q3
con_act,,At constant prices,Actual values,2005-08-01,58170.0,Constant,False,2005,8,2005Q3
con_seas,,At constant prices,Seasonally adjusted values,2005-08-01,60732.0,Constant,False,2005,8,2005Q3
cur_act,,At current prices,Actual values,2005-08-01,31412.0,Current,False,2005,8,2005Q3
cur_seas,,At current prices,Seasonally adjusted values,2005-08-01,32691.0,Current,False,2005,8,2005Q3
sales621C,General dealers,At current prices,Actual values,2005-08-01,11759.0,Current,False,2005,8,2005Q3
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2005-08-01,2805.0,Current,False,2005,8,2005Q3
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2005-08-01,1885.0,Current,False,2005,8,2005Q3
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2005-08-01,4257.0,Current,False,2005,8,2005Q3
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2005-08-01,2286.0,Current,False,2005,8,2005Q3
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2005-08-01,3287.0,Current,False,2005,8,2005Q3
sales6239,All other retailers,At current prices,Actual values,2005-08-01,5134.0,Current,False,2005,8,2005Q3
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2005-08-01,12245.0,Current,True,2005,8,2005Q3
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2005-08-01,2924.0,Current,True,2005,8,2005Q3
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2005-08-01,1856.0,Current,True,2005,8,2005Q3
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2005-08-01,4803.0,Current,True,2005,8,2005Q3
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2005-08-01,2383.0,Current,True,2005,8,2005Q3
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2005-08-01,3211.0,Current,True,2005,8,2005Q3
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2005-08-01,5270.0,Current,True,2005,8,2005Q3
con_act,,At constant prices,Actual values,2005-09-01,59389.0,Constant,False,2005,9,2005Q3
con_seas,,At constant prices,Seasonally adjusted values,2005-09-01,61360.0,Constant,False,2005,9,2005Q3
cur_act,,At current prices,Actual values,2005-09-01,32070.0,Current,False,2005,9,2005Q3
cur_seas,,At current prices,Seasonally adjusted values,2005-09-01,32860.0,Current,False,2005,9,2005Q3
sales621C,General dealers,At current prices,Actual values,2005-09-01,12658.0,Current,False,2005,9,2005Q3
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2005-09-01,2929.0,Current,False,2005,9,2005Q3
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2005-09-01,1746.0,Current,False,2005,9,2005Q3
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2005-09-01,4312.0,Current,False,2005,9,2005Q3
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2005-09-01,2426.0,Current,False,2005,9,2005Q3
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2005-09-01,3555.0,Current,False,2005,9,2005Q3
sales6239,All other retailers,At current prices,Actual values,2005-09-01,4444.0,Current,False,2005,9,2005Q3
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2005-09-01,12543.0,Current,True,2005,9,2005Q3
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2005-09-01,3007.0,Current,True,2005,9,2005Q3
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2005-09-01,1770.0,Current,True,2005,9,2005Q3
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2005-09-01,5044.0,Current,True,2005,9,2005Q3
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2005-09-01,2543.0,Current,True,2005,9,2005Q3
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2005-09-01,3416.0,Current,True,2005,9,2005Q3
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2005-09-01,4537.0,Current,True,2005,9,2005Q3
con_act,,At constant prices,Actual values,2005-10-01,62948.0,Constant,False,2005,10,2005Q4
con_seas,,At constant prices,Seasonally adjusted values,2005-10-01,63147.0,Constant,False,2005,10,2005Q4
cur_act,,At current prices,Actual values,2005-10-01,33992.0,Current,False,2005,10,2005Q4
cur_seas,,At current prices,Seasonally adjusted values,2005-10-01,33875.0,Current,False,2005,10,2005Q4
sales621C,General dealers,At current prices,Actual values,2005-10-01,12679.0,Current,False,2005,10,2005Q4
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2005-10-01,2934.0,Current,False,2005,10,2005Q4
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2005-10-01,1822.0,Current,False,2005,10,2005Q4
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2005-10-01,4856.0,Current,False,2005,10,2005Q4
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2005-10-01,2572.0,Current,False,2005,10,2005Q4
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2005-10-01,3786.0,Current,False,2005,10,2005Q4
sales6239,All other retailers,At current prices,Actual values,2005-10-01,5343.0,Current,False,2005,10,2005Q4
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2005-10-01,13070.0,Current,True,2005,10,2005Q4
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2005-10-01,2983.0,Current,True,2005,10,2005Q4
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2005-10-01,1813.0,Current,True,2005,10,2005Q4
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2005-10-01,4863.0,Current,True,2005,10,2005Q4
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2005-10-01,2523.0,Current,True,2005,10,2005Q4
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2005-10-01,3431.0,Current,True,2005,10,2005Q4
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2005-10-01,5191.0,Current,True,2005,10,2005Q4
con_act,,At constant prices,Actual values,2005-11-01,66018.0,Constant,False,2005,11,2005Q4
con_seas,,At constant prices,Seasonally adjusted values,2005-11-01,62900.0,Constant,False,2005,11,2005Q4
cur_act,,At current prices,Actual values,2005-11-01,35848.0,Current,False,2005,11,2005Q4
cur_seas,,At current prices,Seasonally adjusted values,2005-11-01,33798.0,Current,False,2005,11,2005Q4
sales621C,General dealers,At current prices,Actual values,2005-11-01,13287.0,Current,False,2005,11,2005Q4
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2005-11-01,3067.0,Current,False,2005,11,2005Q4
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2005-11-01,1782.0,Current,False,2005,11,2005Q4
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2005-11-01,4948.0,Current,False,2005,11,2005Q4
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2005-11-01,3080.0,Current,False,2005,11,2005Q4
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2005-11-01,4020.0,Current,False,2005,11,2005Q4
sales6239,All other retailers,At current prices,Actual values,2005-11-01,5666.0,Current,False,2005,11,2005Q4
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2005-11-01,13126.0,Current,True,2005,11,2005Q4
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2005-11-01,3032.0,Current,True,2005,11,2005Q4
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2005-11-01,1802.0,Current,True,2005,11,2005Q4
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2005-11-01,4587.0,Current,True,2005,11,2005Q4
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2005-11-01,2604.0,Current,True,2005,11,2005Q4
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2005-11-01,3475.0,Current,True,2005,11,2005Q4
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2005-11-01,5172.0,Current,True,2005,11,2005Q4
con_act,,At constant prices,Actual values,2005-12-01,86941.0,Constant,False,2005,12,2005Q4
con_seas,,At constant prices,Seasonally adjusted values,2005-12-01,64180.0,Constant,False,2005,12,2005Q4
cur_act,,At current prices,Actual values,2005-12-01,47470.0,Current,False,2005,12,2005Q4
cur_seas,,At current prices,Seasonally adjusted values,2005-12-01,35122.0,Current,False,2005,12,2005Q4
sales621C,General dealers,At current prices,Actual values,2005-12-01,18106.0,Current,False,2005,12,2005Q4
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2005-12-01,4464.0,Current,False,2005,12,2005Q4
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2005-12-01,1810.0,Current,False,2005,12,2005Q4
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2005-12-01,8673.0,Current,False,2005,12,2005Q4
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2005-12-01,4610.0,Current,False,2005,12,2005Q4
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2005-12-01,3317.0,Current,False,2005,12,2005Q4
sales6239,All other retailers,At current prices,Actual values,2005-12-01,6490.0,Current,False,2005,12,2005Q4
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2005-12-01,13295.0,Current,True,2005,12,2005Q4
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2005-12-01,3182.0,Current,True,2005,12,2005Q4
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2005-12-01,1812.0,Current,True,2005,12,2005Q4
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2005-12-01,5130.0,Current,True,2005,12,2005Q4
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2005-12-01,2872.0,Current,True,2005,12,2005Q4
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2005-12-01,3493.0,Current,True,2005,12,2005Q4
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2005-12-01,5339.0,Current,True,2005,12,2005Q4
con_act,,At constant prices,Actual values,2006-01-01,57771.0,Constant,False,2006,1,2006Q1
con_seas,,At constant prices,Seasonally adjusted values,2006-01-01,62628.0,Constant,False,2006,1,2006Q1
cur_act,,At current prices,Actual values,2006-01-01,31601.0,Current,False,2006,1,2006Q1
cur_seas,,At current prices,Seasonally adjusted values,2006-01-01,34521.0,Current,False,2006,1,2006Q1
sales621C,General dealers,At current prices,Actual values,2006-01-01,12393.0,Current,False,2006,1,2006Q1
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2006-01-01,2858.0,Current,False,2006,1,2006Q1
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2006-01-01,1808.0,Current,False,2006,1,2006Q1
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2006-01-01,4352.0,Current,False,2006,1,2006Q1
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2006-01-01,2134.0,Current,False,2006,1,2006Q1
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2006-01-01,3010.0,Current,False,2006,1,2006Q1
sales6239,All other retailers,At current prices,Actual values,2006-01-01,5045.0,Current,False,2006,1,2006Q1
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2006-01-01,13417.0,Current,True,2006,1,2006Q1
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2006-01-01,3110.0,Current,True,2006,1,2006Q1
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2006-01-01,1860.0,Current,True,2006,1,2006Q1
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2006-01-01,4942.0,Current,True,2006,1,2006Q1
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2006-01-01,2361.0,Current,True,2006,1,2006Q1
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2006-01-01,3524.0,Current,True,2006,1,2006Q1
